ad_exchange,paying_price,count,proportion
3,154,1246.0,0.00024260455263214257
3,155,1015.0,0.0001976273041104532
3,156,6714.0,0.0013072608076823476
3,157,1534.0,0.0002986800832565864
3,158,925.0,0.0001801037007903145
3,159,1027.0,0.00019996378455313838
3,160,108931.0,0.02120959592517811
3,161,2233.0,0.0004347800690429971
3,162,1444.0,0.00028115647993644775
3,163,1100.0,0.00021417737391280644
3,164,861.0,0.00016764247176266031
3,165,1598.0,0.00031114131228424064
3,166,13993.0,0.002724530902874455
3,167,1408.0,0.00027414703860839223
3,168,8951.0,0.0017428197035395732
3,169,1016.0,0.0001978220108140103
3,170,1000.0,0.00019470670355709678
3,171,1285.0,0.0002501981140708693
3,172,1584.0,0.00030841541843444126
3,173,1182.0,0.00023014332360448838
3,174,1024.0,0.0001993796644424671
3,175,1098.0,0.00021378796050569224
3,176,946.0,0.00018419254156501355
3,177,14367.0,0.002797351210004809
3,178,1220.0,0.00023754217833965805
3,179,871.0,0.00016958953879823128
3,180,1190.0,0.00023170097723294514
3,181,948.0,0.00018458195497212773
3,182,1205.0,0.0002346215777863016
3,183,910.0,0.00017718310023695806
3,184,1134.0,0.00022079740183374773
3,185,898.0,0.00017484661979427288
3,186,890.0,0.00017328896616581612
3,187,1228.0,0.00023909983196811484
3,188,1004.0,0.00019548553037132516
3,189,908.0,0.00017679368682984385
3,190,1171.0,0.0002280015498653603
3,191,1074.0,0.00020911499962032192
3,192,2263.0,0.00044062127014971
3,193,1031.0,0.00020074261136736676
3,194,1793.0,0.0003491091194778745
3,195,766.0,0.00014914533492473613
3,196,890.0,0.00017328896616581612
3,197,1335.0,0.00025993344924872417
3,198,1256.0,0.00024455161966771354
3,199,1114.0,0.0002169032677626058
3,200,2581.0,0.0005025380018808667
3,201,1037.0,0.00020191085158870935
3,202,1129.0,0.00021982386831596225
3,203,1094.0,0.00021300913369146386
3,204,842.0,0.00016394304439507548
3,205,753.0,0.00014661414777849386
3,206,845.0,0.00016452716450574676
3,207,1215.0,0.00023656864482187256
3,208,858.0,0.00016705835165198903
3,209,747.0,0.0001454459075571513
3,210,1366.0,0.0002659693570589942
3,211,837.0,0.00016296951087729
3,212,13026.0,0.0025362495205347424
3,213,14564.0,0.0028357084306055574
3,214,3973.0,0.0007735697332323455
3,215,801.0,0.0001559600695492345
3,216,728.0,0.00014174648018956644
3,217,1969.0,0.0003833774993039235
3,218,857.0,0.00016686364494843193
3,219,1015.0,0.0001976273041104532
3,220,1177.0,0.0002291697900867029
3,221,889.0,0.00017309425946225902
3,222,1336.0,0.0002601281559522813
3,223,2295.0,0.0004468518846635371
3,224,1066.0,0.00020755734599186515
3,225,1512.0,0.00029439653577833033
3,226,1135.0,0.00022099210853730484
3,227,803.0,0.0001563494829563487
3,228,1076.0,0.00020950441302743612
3,229,1077.0,0.00020969911973099323
3,230,916.0,0.00017835134045830064
3,231,806.0,0.00015693360306701998
3,232,2612.0,0.0005085739096911368
3,233,846.0,0.00016472187120930386
3,234,1166.0,0.00022702801634757482
3,235,828.0,0.00016121715054527613
3,236,879.0,0.00017114719242668805
3,237,1235.0,0.0002404627788930145
3,238,1310.0,0.00025506578165979674
3,239,1131.0,0.00022021328172307645
3,240,18656.0,0.003632448261561197
3,241,1425.0,0.0002774570525688629
3,242,953.0,0.00018555548848991321
3,243,864.0,0.0001682265918733316
3,244,926.0,0.00018029840749387161
3,245,1205.0,0.0002346215777863016
3,246,738.0,0.0001436935472251374
3,247,610.0,0.00011877108916982902
3,248,878.0,0.00017095248572313097
3,249,1278.0,0.0002488351671459697
3,250,1309.0,0.00025487107495623967
3,251,696.0,0.00013551586567573935
3,252,6121.0,0.0011917997324729893
3,253,930.0,0.0001810772343081
3,254,754.0,0.00014680885448205096
3,255,1527.0,0.0002973171363316868
3,256,824.0,0.00016043832373104774
3,257,645.0,0.0001255858237943274
3,258,2376.0,0.0004626231276516619
3,259,802.0,0.0001561547762527916
3,260,10753.0,0.0020936811833494615
3,261,939.0,0.00018282959464011386
3,262,1249.0,0.00024318867274281385
3,263,1048.0,0.00020405262532783742
3,264,814.0,0.00015849125669547678
3,265,8076.0,0.0015724513379271135
3,266,780.0,0.00015187122877453549
3,267,778.0,0.00015148181536742128
3,268,847.0,0.00016491657791286096
3,269,814.0,0.00015849125669547678
3,270,1417.0,0.0002758993989404061
3,271,778.0,0.00015148181536742128
3,272,621.0,0.0001209128629089571
3,273,736.0,0.00014330413381802323
3,274,566.0,0.00011020399421331676
3,275,1316.0,0.00025623402188113936
3,276,992.0,0.00019314904992864
3,277,874.0,0.00017017365890890256
3,278,646.0,0.0001257805304978845
3,279,912.0,0.00017757251364407226
3,280,708.0,0.00013785234611842452
3,281,740.0,0.0001440829606322516
3,282,857.0,0.00016686364494843193
3,283,940.0,0.00018302430134367097
3,284,751.0,0.00014622473437137968
3,285,814.0,0.00015849125669547678
3,286,1232.0,0.00023987865878234322
3,287,871.0,0.00016958953879823128
3,288,1641.0,0.0003195137005371958
3,289,1047.0,0.00020385791862428032
3,290,708.0,0.00013785234611842452
3,291,1460.0,0.0002842717871933613
3,292,1217.0,0.00023695805822898677
3,293,1117.0,0.00021748738787327708
3,294,786.0,0.00015303946899587807
4,1,4851.0,0.009704736735759485
4,2,10458.0,0.020921899975793173
4,3,564.0,0.0011283181857283755
4,4,678.0,0.0013563824998649619
4,5,974.0,0.0019485494909564497
4,6,1247.0,0.0024947035063888016
4,7,1540.0,0.003080868805003011
4,8,1806.0,0.0036130188713217127
4,9,1950.0,0.0039011001102310853
4,10,2110.0,0.004221190375685944
4,11,2263.0,0.004527276692027152
4,12,2761.0,0.005523557643255398
4,13,2590.0,0.005181461172050518
4,14,2499.0,0.004999409833573068
4,15,2634.0,0.005269485995050604
4,16,2655.0,0.005311497842391554
4,17,3047.0,0.006095718992755957
4,18,2869.0,0.0057396185724374275
4,19,2637.0,0.005275487687527883
4,20,2634.0,0.005269485995050604
4,21,2579.0,0.005159454966300497
4,22,2672.0,0.005345507433096133
4,23,2868.0,0.0057376180082783345
4,24,2936.0,0.00587365637109665
4,25,3923.0,0.007848213196121306
4,26,3082.0,0.006165738738324208
4,27,3579.0,0.007160019125393361
4,28,2708.0,0.0054175277428234764
4,29,2595.0,0.005191463992845983
4,30,2842.0,0.00568560334014192
4,31,167951.0,0.3359967510838056
4,32,3768.0,0.007538125751461912
4,33,3505.0,0.007011977377620489
4,34,3976.0,0.007954243096553229
4,35,3220.0,0.006441816592279023
4,36,12011.0,0.02402877611486439
4,37,5053.0,0.010108850695896242
4,38,2633.0,0.005267485430891511
4,39,2428.0,0.004857369778277474
4,40,2383.0,0.0047673443911182955
4,41,2437.0,0.00487537485570931
4,42,12284.0,0.024574930130296744
4,43,3209.0,0.006419810386529001
4,44,2827.0,0.005655594877755527
4,45,2257.0,0.004515273307072594
4,46,2317.0,0.004635307156618166
4,47,2277.0,0.004555284590254452
4,48,2177.0,0.004355228174345165
4,49,2030.0,0.004061145242958514
4,50,2343.0,0.004687321824754581
4,51,2310.0,0.004621303207504516
4,52,2064.0,0.0041291644243676715
4,53,2087.0,0.004175177400026807
4,54,1978.0,0.0039571159066856855
4,55,2017.0,0.004035137908890307
4,56,1983.0,0.0039671187274811495
4,57,2123.0,0.004247197709754151
4,58,2819.0,0.005639590364482784
4,59,1853.0,0.0037070453867990775
4,60,1814.0,0.0036290233845944556
4,61,1863.0,0.003727051028390006
4,62,1759.0,0.003518992355844348
4,63,1648.0,0.00329692973418504
4,64,1678.0,0.003356946658957826
4,65,1605.0,0.003210905475344047
4,66,1645.0,0.0032909280417077616
4,67,1569.0,0.003138885165616704
4,68,1542.0,0.0030848699333211964
4,69,1521.0,0.0030428580859802466
4,70,1679.0,0.003358947223116919
4,71,2062.0,0.0041251632960494855
4,72,1849.0,0.003699043130162706
4,73,1386.0,0.00277278192450271
4,74,1360.0,0.002720767256366295
4,75,1326.0,0.002652748074957138
4,76,8182.0,0.016368615949697816
4,77,2096.0,0.004193182477458643
4,78,1311.0,0.002622739612570745
4,79,1345.0,0.0026907587939799023
4,80,1808.0,0.0036170199996398986
4,81,2238.0,0.00447726258804983
4,82,1611.0,0.003222908860298604
4,83,4443.0,0.008888506558849596
4,84,1273.0,0.0025467181745252162
4,85,1275.0,0.0025507193028434017
4,86,1143.0,0.002286644833843144
4,87,1121.0,0.0022426324223431006
4,88,1135.0,0.002270640320570401
4,89,1104.0,0.002208622831638522
4,90,1117.0,0.002234630165706729
4,91,1123.0,0.0022466335506612866
4,92,1023.0,0.002046577134752
4,93,1064.0,0.0021286002652748074
4,94,980.0,0.001960552875911007
4,95,980.0,0.001960552875911007
4,96,935.0,0.001870527488751828
4,97,977.0,0.0019545511834337284
4,98,980.0,0.001960552875911007
4,99,953.0,0.0019065376436154995
4,100,937.0,0.0018745286170700137
4,101,4352.0,0.008706455220372144
4,102,841.0,0.0016824744577970988
4,103,888.0,0.0017765009732744635
4,104,894.0,0.0017885043582290207
4,105,820.0,0.0016404626104561486
4,106,871.0,0.0017424913825698847
4,107,11096.0,0.022198259909294422
4,108,831.0,0.0016624688162061702
4,109,863.0,0.0017264868692971418
4,110,821.0,0.0016424631746152416
4,111,827.0,0.0016544665595697988
4,112,785.0,0.0015704428648878983
4,113,844.0,0.0016884761502743773
4,114,841.0,0.0016824744577970988
4,115,783.0,0.0015664417365697126
4,116,793.0,0.0015864473781606412
4,117,750.0,0.0015004231193196482
4,118,771.0,0.0015424349666605982
4,119,714.0,0.001428402809592305
4,120,710.0,0.0014204005529559335
4,121,721.0,0.001442406758705955
4,122,707.0,0.001414398860478655
4,123,707.0,0.001414398860478655
4,124,723.0,0.0014464078870241408
4,125,649.0,0.001298366139251269
4,126,672.0,0.0013443791149104047
4,127,649.0,0.001298366139251269
4,128,654.0,0.0013083689600467332
4,129,632.0,0.0012643565485466902
4,130,599.0,0.0011983379312966256
4,131,677.0,0.0013543819357058691
4,132,1506.0,0.0030128496235938534
4,133,612.0,0.001224345265364833
4,134,566.0,0.0011323193140465612
4,135,562.0,0.0011243170574101898
4,136,565.0,0.0011303187498874683
4,137,548.0,0.0010963091591828895
4,138,569.0,0.0011383210065238397
4,139,543.0,0.0010863063383874253
4,140,481.0,0.0009622713605236677
4,141,553.0,0.001106311979978354
4,142,558.0,0.0011163148007738181
4,143,538.0,0.0010763035175919609
4,144,489.0,0.0009782758737964107
4,145,512.0,0.0010242888494555464
4,146,503.0,0.0010062837720237108
4,147,486.0,0.000972274181319132
4,148,2023.0,0.004047141293844864
4,149,509.0,0.001018287156978268
4,150,483.0,0.0009662724888418534
4,151,688.0,0.0013763881414558905
4,152,488.0,0.0009762753096373177
4,153,453.0,0.0009062555640690675
4,154,439.0,0.0008782476658417673
4,155,476.0,0.0009522685397282034
4,156,425.0,0.0008502397676144672
4,157,442.0,0.000884249358319046
4,158,446.0,0.0008922516149554175
4,159,430.0,0.0008602425884099316
4,160,437.0,0.0008742465375235816
4,161,429.0,0.0008582420242508387
4,162,437.0,0.0008742465375235816
4,163,436.0,0.0008722459733644887
4,164,419.0,0.0008382363826599101
4,165,395.0,0.0007902228428416814
4,166,401.0,0.0008022262277962385
4,167,369.0,0.0007382081747052669
4,168,372.0,0.0007442098671825455
4,169,365.0,0.0007302059180688955
4,170,378.0,0.0007562132521371027
4,171,362.0,0.0007242042255916169
4,172,384.0,0.0007682166370916599
4,173,364.0,0.0007282053539098026
4,174,338.0,0.0006761906857733881
4,175,362.0,0.0007242042255916169
4,176,380.0,0.0007602143804552884
4,177,319.0,0.0006381799667506237
4,178,329.0,0.0006581856083415523
4,179,347.0,0.0006941957632052238
4,180,335.0,0.0006701889932961095
4,181,342.0,0.0006841929424097595
4,182,306.0,0.0006121726326824165
4,183,324.0,0.000648182787546088
4,184,330.0,0.0006601861725006452
4,185,286.0,0.0005721613495005592
4,186,302.0,0.000604170376046045
4,187,284.0,0.0005681602211823735
4,188,275.0,0.0005501551437505376
4,189,315.0,0.0006301777101142522
4,190,295.0,0.000590166426932395
4,191,327.0,0.0006541844800233666
4,192,305.0,0.0006101720685233236
4,193,314.0,0.0006281771459551594
4,194,291.0,0.0005821641702960235
4,195,305.0,0.0006101720685233236
4,196,267.0,0.0005341506304777947
4,197,263.0,0.0005261483738414232
4,198,281.0,0.0005621585287050949
4,199,283.0,0.0005661596570232806
4,200,264.0,0.0005281489380005161
4,201,3130.0,0.006261765817960665
4,202,275.0,0.0005501551437505376
4,203,314.0,0.0006281771459551594
4,204,256.0,0.0005121444247277732
4,205,275.0,0.0005501551437505376
4,206,281.0,0.0005621585287050949
4,207,243.0,0.000486137090659566
4,208,257.0,0.0005141449888868661
4,209,258.0,0.0005161455530459589
4,210,271.0,0.0005421528871141662
4,211,233.0,0.00046613144906863736
4,212,244.0,0.00048813765481865886
4,213,252.0,0.0005041421680914018
4,214,1242.0,0.002484700685593337
4,215,258.0,0.0005161455530459589
4,216,225.0,0.00045012693579589446
4,217,267.0,0.0005341506304777947
4,218,227.0,0.0004541280641140802
4,219,217.0,0.0004341224225231515
4,220,225.0,0.00045012693579589446
4,221,233.0,0.00046613144906863736
4,222,234.0,0.00046813201322773023
4,223,215.0,0.0004301212942049658
4,224,204.0,0.0004081150884549443
4,225,246.0,0.0004921387831368446
4,226,233.0,0.00046613144906863736
4,227,208.0,0.00041611734509131574
4,228,207.0,0.0004141167809322229
4,229,217.0,0.0004341224225231515
4,230,236.0,0.00047213314154591595
4,231,198.0,0.0003961117035003871
4,232,199.0,0.00039811226765948
4,233,222.0,0.0004441252433186159
4,234,199.0,0.00039811226765948
4,235,200.0,0.00040011283181857284
4,236,178.0,0.0003561004203185298
4,237,179.0,0.00035810098447762266
4,238,169.0,0.00033809534288669404
4,239,185.0,0.0003701043694321799
4,240,176.0,0.0003520992920003441
4,241,182.0,0.0003641026769549013
4,242,173.0,0.0003460975995230655
4,243,226.0,0.0004521274999549873
4,244,172.0,0.0003440970353639726
4,245,180.0,0.0003601015486367156
4,246,198.0,0.0003961117035003871
4,247,180.0,0.0003601015486367156
4,248,168.0,0.00033609477872760117
4,249,179.0,0.00035810098447762266
4,250,188.0,0.0003761060619094585
4,251,168.0,0.00033609477872760117
4,252,155.0,0.00031008744465939396
4,253,171.0,0.00034209647120487976
4,254,158.0,0.00031608913713667254
4,255,165.0,0.0003300930862503226
4,256,171.0,0.00034209647120487976
4,257,155.0,0.00031008744465939396
4,258,165.0,0.0003300930862503226
4,259,160.0,0.00032009026545485827
4,260,133.0,0.0002660750331593509
4,261,134.0,0.0002680755973184438
4,262,185.0,0.0003701043694321799
4,263,127.0,0.00025407164820479374
4,264,161.0,0.00032209082961395113
4,265,131.0,0.0002620739048411652
4,266,178.0,0.0003561004203185298
4,267,130.0,0.00026007334068207233
4,268,137.0,0.00027407728979572237
4,269,152.0,0.00030408575218211537
4,270,156.0,0.0003120880088184868
4,271,134.0,0.0002680755973184438
4,272,138.0,0.00027607785395481523
4,273,149.0,0.0002980840597048368
4,274,177.0,0.00035409985615943694
4,275,132.0,0.00026407446900025806
4,276,109.0,0.00021806149334112218
4,277,129.0,0.00025807277652297947
4,278,154.0,0.0003080868805003011
4,279,135.0,0.00027007616147753664
4,280,143.0,0.0002860806747502796
4,281,135.0,0.00027007616147753664
4,282,126.0,0.0002520710840457009
4,283,124.0,0.00024806995572751515
4,284,125.0,0.000250070519886608
4,285,121.0,0.00024206826325023657
4,286,136.0,0.0002720767256366295
4,287,125.0,0.000250070519886608
4,288,115.0,0.0002300648782956794
4,289,118.0,0.00023606657077295798
4,290,123.0,0.0002460693915684223
4,291,129.0,0.00025807277652297947
4,292,126.0,0.0002520710840457009
4,293,109.0,0.00021806149334112218
4,294,195.0,0.0003901100110231085
null,4,12.0,3.8407743000989e-05
null,5,4483.0,0.014348492656119474
null,6,36178.0,0.11579294385748166
null,7,2789.0,0.00892659960247986
null,8,2966.0,0.009493113811744447
null,9,3228.0,0.01033168286726604
null,10,3428.0,0.010971811917282524
null,11,3410.0,0.01091420030278104
null,12,3262.0,0.010440504805768844
null,13,3183.0,0.010187653831012332
null,14,3104.0,0.009934802856255821
null,15,3113.0,0.009963608663506563
null,16,3078.0,0.009851586079753678
null,17,3051.0,0.009765168658001453
null,18,3134.0,0.010030822213758294
null,19,3097.0,0.009912398339505244
null,20,3157.0,0.010104437054510189
null,21,3170.0,0.010146045442761261
null,22,2970.0,0.009505916392744777
null,23,2984.0,0.00955072542624593
null,24,3030.0,0.009697955107749722
null,25,2956.0,0.009461107359243624
null,26,3157.0,0.010104437054510189
null,27,2985.0,0.009553926071496013
null,28,2945.0,0.009425900261492717
null,29,2978.0,0.009531521554745436
null,30,14145.0,0.045273127062415784
null,31,3102.0,0.009928401565755656
null,32,3201.0,0.010245265445513815
null,33,3035.0,0.009713958334000135
null,34,2825.0,0.009041822831482827
null,35,2912.0,0.009320278968239996
null,36,2813.0,0.009003415088481837
null,37,2757.0,0.008824178954477223
null,38,2747.0,0.008792172501976399
null,39,2583.0,0.008267266680962882
null,40,2612.0,0.008360085393215273
null,41,2508.0,0.0080272182872067
null,42,2494.0,0.007982409253705547
null,43,2458.0,0.00786718602470258
null,44,2423.0,0.007755163440949696
null,45,2330.0,0.0074575034326920305
null,46,2332.0,0.007463904723192196
null,47,2240.0,0.007169445360184613
null,48,2194.0,0.007022215678680822
null,49,2155.0,0.006897390513927608
null,50,2133.0,0.006826976318425795
null,51,2146.0,0.006868584706676866
null,52,2047.0,0.006551720826918707
null,53,1985.0,0.006353280821413597
null,54,1887.0,0.0060396175869055204
null,55,1852.0,0.005927595003152635
null,56,1829.0,0.00585398016240074
null,57,1811.0,0.005796368547899257
null,58,1726.0,0.005524313701642251
null,59,1736.0,0.005556320154143075
null,60,1741.0,0.005572323380393487
null,61,1774.0,0.005677944673646207
null,62,1688.0,0.005402689182139119
null,63,2794.0,0.008942602828730273
null,64,1604.0,0.005133834981132197
null,65,1632.0,0.005223453048134504
null,66,1577.0,0.005047417559379971
null,67,1475.0,0.004720951743871564
null,68,1506.0,0.004820171746624119
null,69,1436.0,0.00459612657911835
null,70,1474.0,0.004717751098621482
null,71,1365.0,0.004368880766362499
null,72,1370.0,0.004384883992612911
null,73,1284.0,0.004109628501105823
null,74,1312.0,0.00419924656810813
null,75,1282.0,0.004103227210605658
null,76,1223.0,0.003914389140850795
null,77,1326.0,0.004244055601609284
null,78,1124.0,0.003597525261092636
null,79,1155.0,0.0036967452638451913
null,80,1387.0,0.004439294961864312
null,81,1106.0,0.0035399136465911526
null,82,1141.0,0.0036519362303440374
null,83,1098.0,0.0035143084845904934
null,84,1064.0,0.0034054865460876912
null,85,1043.0,0.0033382729958359603
null,86,1087.0,0.003479101386839587
null,87,1025.0,0.003280661381334477
null,88,1042.0,0.003335072350585878
null,89,1061.0,0.003395884610337444
null,90,998.0,0.0031942439595822516
null,91,896.0,0.0028677781440738454
null,92,958.0,0.003066218149578955
null,93,950.0,0.003040612987578296
null,94,881.0,0.002819768465322609
null,95,905.0,0.002896583951324587
null,96,912.0,0.002918988468075164
null,97,893.0,0.002858176208323598
null,98,875.0,0.0028005645938221145
null,99,817.0,0.0026149271693173344
null,100,807.0,0.00258292071681651
null,101,834.0,0.0026693381385687353
null,102,825.0,0.0026405323313179936
null,103,761.0,0.002435691035312719
null,104,800.0,0.002560516200065933
null,105,692.0,0.002214846513057032
null,106,788.0,0.0025221084570649444
null,107,753.0,0.0024100858733120596
null,108,775.0,0.002480500068813873
null,109,720.0,0.00230446458005934
null,110,702.0,0.0022468529655578565
null,111,715.0,0.0022884613538089278
null,112,683.0,0.0021860407058062904
null,113,664.0,0.0021252284460547247
null,114,655.0,0.002096422638803983
null,115,653.0,0.002090021348303818
null,116,648.0,0.002074018122053406
null,117,652.0,0.0020868207030537355
null,118,608.0,0.0019459923120501094
null,119,639.0,0.002045212314802664
null,120,564.0,0.001805163921046483
null,121,611.0,0.0019555942478003564
null,122,594.0,0.0019011832785489555
null,123,629.0,0.00201320586230184
null,124,585.0,0.0018723774712982137
null,125,666.0,0.0021316297365548895
null,126,613.0,0.0019619955383005216
null,127,524.0,0.0016771381110431863
null,128,542.0,0.0017347497255446698
null,129,581.0,0.0018595748902978841
null,130,565.0,0.0018083645662965654
null,131,528.0,0.001689940692043516
null,132,535.0,0.0017123452087940928
null,133,505.0,0.0016163258512916204
null,134,529.0,0.0016931413372935984
null,135,510.0,0.0016323290775420325
null,136,497.0,0.001590720689290961
null,137,543.0,0.0017379503707947521
null,138,464.0,0.0014850993960382414
null,139,459.0,0.0014690961697878292
null,140,4668.0,0.01494061202738472
null,141,454.0,0.001453092943537417
null,142,521.0,0.001667536175292939
null,143,503.0,0.0016099245607914556
null,144,500.0,0.0016003226250412084
null,145,473.0,0.0015139052032889832
null,146,486.0,0.0015555135915400545
null,147,461.0,0.001475497460287994
null,148,479.0,0.0015331090747894775
null,149,432.0,0.001382678748035604
null,150,512.0,0.0016387303680421973
null,151,418.0,0.00133786971453445
null,152,450.0,0.0014402903625370875
null,153,383.0,0.0012258471307815657
null,154,415.0,0.0013282677787842029
null,155,421.0,0.0013474716502846974
null,156,394.0,0.0012610542285324722
null,157,415.0,0.0013282677787842029
null,158,385.0,0.0012322484212817304
null,159,402.0,0.0012866593905331316
null,160,386.0,0.0012354490665318128
null,161,418.0,0.00133786971453445
null,162,417.0,0.0013346690692843677
null,163,393.0,0.0012578535832823898
null,164,386.0,0.0012354490665318128
null,165,372.0,0.001190640033030659
null,166,373.0,0.0011938406782807413
null,167,357.0,0.0011426303542794228
null,168,377.0,0.001206643259281071
null,169,339.0,0.0010850187397779393
null,170,380.0,0.0012162451950313183
null,171,369.0,0.0011810380972804117
null,172,378.0,0.0012098439045311535
null,173,330.0,0.0010562129325271976
null,174,344.0,0.0011010219660283513
null,175,320.0,0.0010242064800263734
null,176,336.0,0.001075416804027692
null,177,346.0,0.001107423256528516
null,178,304.0,0.0009729961560250547
null,179,334.0,0.0010690155135275271
null,180,306.0,0.0009793974465252195
null,181,342.0,0.0010946206755281865
null,182,290.0,0.0009281871225239008
null,183,319.0,0.0010210058347762908
null,184,304.0,0.0009729961560250547
null,185,296.0,0.0009473909940243953
null,186,319.0,0.0010210058347762908
null,187,303.0,0.0009697955107749722
null,188,346.0,0.001107423256528516
null,189,316.0,0.0010114038990260436
null,190,277.0,0.0008865787342728295
null,191,285.0,0.0009121838962734887
null,192,295.0,0.000944190348774313
null,193,331.0,0.00105941357777728
null,194,304.0,0.0009729961560250547
null,195,288.0,0.000921785832023736
null,196,284.0,0.0009089832510234063
null,197,306.0,0.0009793974465252195
null,198,306.0,0.0009793974465252195
null,199,264.0,0.000844970346021758
null,200,265.0,0.0008481709912718404
null,201,294.0,0.0009409897035242304
null,202,267.0,0.0008545722817720052
null,203,239.0,0.0007649542147696976
null,204,235.0,0.0007521516337693679
null,205,258.0,0.0008257664745212635
null,206,251.0,0.0008033619577706866
null,207,230.0,0.0007361484075189558
null,208,277.0,0.0008865787342728295
null,209,225.0,0.0007201451812685437
null,210,266.0,0.0008513716365219228
null,211,222.0,0.0007105432455182965
null,212,220.0,0.0007041419550181317
null,213,260.0,0.0008321677650214283
null,214,243.0,0.0007777567957700272
null,215,241.0,0.0007713555052698625
null,216,228.0,0.000729747117018791
null,217,201.0,0.0006433296952665658
null,218,225.0,0.0007201451812685437
null,219,222.0,0.0007105432455182965
null,220,227.0,0.0007265464717687085
null,221,233.0,0.0007457503432692031
null,222,205.0,0.0006561322762668955
null,223,216.0,0.000691339374017802
null,224,178.0,0.0005697148545146702
null,225,226.0,0.0007233458265186261
null,226,212.0,0.0006785367930174723
null,227,237.0,0.0007585529242695328
null,228,220.0,0.0007041419550181317
null,229,217.0,0.0006945400192678844
null,230,195.0,0.0006241258237660712
null,231,194.0,0.0006209251785159888
null,232,202.0,0.0006465303405166482
null,233,163.0,0.0005217051757634339
null,234,210.0,0.0006721355025173075
null,235,204.0,0.000652931631016813
null,236,213.0,0.0006817374382675547
null,237,193.0,0.0006177245332659064
null,238,184.0,0.0005889187260151647
null,239,190.0,0.0006081225975156591
null,240,185.0,0.0005921193712652471
null,241,193.0,0.0006177245332659064
null,242,184.0,0.0005889187260151647
null,243,194.0,0.0006209251785159888
null,244,200.0,0.0006401290500164833
null,245,165.0,0.0005281064662635988
null,246,196.0,0.0006273264690161537
null,247,197.0,0.0006305271142662361
null,248,181.0,0.0005793167902649174
null,249,162.0,0.0005185045305133515
null,250,184.0,0.0005889187260151647
null,251,190.0,0.0006081225975156591
null,252,178.0,0.0005697148545146702
null,253,183.0,0.0005857180807650823
null,254,200.0,0.0006401290500164833
null,255,173.0,0.000553711628264258
null,256,174.0,0.0005569122735143405
null,257,160.0,0.0005121032400131867
null,258,154.0,0.0004928993685126921
null,259,164.0,0.0005249058210135163
null,260,163.0,0.0005217051757634339
null,261,165.0,0.0005281064662635988
null,262,188.0,0.0006017213070154943
null,263,158.0,0.0005057019495130218
null,264,153.0,0.0004896987232626097
null,265,149.0,0.00047689614226228006
null,266,170.0,0.0005441096925140108
null,267,153.0,0.0004896987232626097
null,268,130.0,0.00041608388251071417
null,269,181.0,0.0005793167902649174
null,270,171.0,0.0005473103377640932
null,271,155.0,0.0004961000137627745
null,272,145.0,0.0004640935612619504
null,273,138.0,0.0004416890445113735
null,274,140.0,0.0004480903350115383
null,275,143.0,0.0004576922707617856
null,276,138.0,0.0004416890445113735
null,277,115.0,0.0003680742037594779
